^SAMPLE = GSM960276
!Sample_title = 4-HeLa HPMPC a
!Sample_geo_accession = GSM960276
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HeLa cells, 72h growth + 50µg/ml cidofovir
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = organ: cervix
!Sample_characteristics_ch1 = disease: adenocarcinoma
!Sample_characteristics_ch1 = cell type: epithelial
!Sample_characteristics_ch1 = cell line: HeLa
!Sample_biomaterial_provider_ch1 = ATCC: CCL-2™
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium + 50 µg/ml cidofovir
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960276/suppl/GSM960276_hyb12844.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	8.356484007	P	0.000468
1053_at	8.201091422	P	0.000266
117_at	3.710668859	A	0.081337
121_at	6.203939824	P	0.008689
1255_g_at	1.598616577	A	0.824051
1294_at	3.981612622	A	0.175989
1316_at	5.823539582	P	0.000219
1320_at	3.32732572	A	0.204022
1405_i_at	2.243575183	A	0.364946
1431_at	2.141944986	A	0.418069
1438_at	3.941188528	A	0.781017
1487_at	6.101124247	P	0.039365
1494_f_at	4.249011938	A	0.218983
1552256_a_at	8.270722897	P	0.001673
1552257_a_at	8.641678799	P	0.001673
1552258_at	4.042929858	A	0.296856
1552261_at	2.778968378	A	0.703235
1552263_at	5.150798892	P	0.001673
1552264_a_at	6.215573004	P	0.001673
1552266_at	1.722690029	A	0.266847
1552269_at	2.383657507	A	0.605162
1552271_at	4.073885672	A	0.95442
1552272_a_at	3.950851154	P	0.02043
1552274_at	4.973620118	P	0.008184
1552275_s_at	3.40667159	A	0.143002
1552276_a_at	4.538390102	A	0.238453
1552277_a_at	7.765378801	P	0.001673
1552278_a_at	4.874390596	P	0.030942
1552279_a_at	5.881117464	P	0.003823
1552280_at	2.535484051	A	0.535424
1552281_at	4.649471804	A	0.238453
1552283_s_at	3.887176402	P	0.006396
1552286_at	4.110550807	M	0.054755
1552287_s_at	6.201083466	P	0.001673
1552288_at	2.387171194	A	0.893388
1552289_a_at	2.833839289	A	0.605162
1552291_at	5.469695703	P	0.002924
1552293_at	2.795207372	A	0.95442
1552295_a_at	5.762355733	A	0.238453
1552296_at	2.895179562	A	0.429432
1552299_at	2.277453819	A	0.95442
1552301_a_at	4.2739679	P	0.010398
1552302_at	2.250354504	P	0.006396
1552303_a_at	3.946607557	P	0.02043
1552304_at	4.801468616	P	0.003823
1552306_at	5.542705522	P	0.00222
1552307_a_at	6.330665732	P	0.030942
1552309_a_at	9.616713972	P	0.001673
1552310_at	7.50062511	P	0.001673
1552311_a_at	5.273902899	A	0.429432
1552312_a_at	5.867933269	P	0.00222
1552314_a_at	3.621514714	P	0.016427
1552315_at	3.30468731	A	0.143002
1552316_a_at	1.838876907	A	0.788202
1552318_at	1.84505694	A	0.570568
1552319_a_at	2.402726538	A	0.296856
1552320_a_at	1.781209795	A	0.671679
1552321_a_at	1.754693776	A	0.969058
1552322_at	1.925872328	A	0.211798
1552323_s_at	3.583399381	P	0.00222
1552325_at	1.250173651	A	0.638946
1552326_a_at	2.680230767	A	0.703144
1552327_at	1.944095725	A	0.394838
1552329_at	6.983435576	P	0.001673
1552330_at	5.465720155	P	0.001673
1552332_at	5.978611808	A	0.638946
1552334_at	4.432383682	P	0.02043
1552335_at	5.076333835	A	0.106612
1552337_s_at	2.381687677	A	0.361054
1552338_at	2.636699984	A	0.983573
1552340_at	3.010362333	A	0.703144
1552343_s_at	3.333033395	P	0.02043
1552344_s_at	6.301880292	P	0.001673
1552347_at	4.899611175	P	0.001673
1552348_at	2.842040035	A	0.605162
1552349_a_at	2.821904724	A	0.394838
1552354_at	3.360496794	A	0.962316
1552355_s_at	3.458502346	A	0.893388
